Lukash_Money,0.27,0.46,0,0,0,0,0.06,0.2,0.01,0
mashy2,0.15,0.71,0,0,0,0.04,0.05,0.02,0,0.01
_chellllle,0.71,0,0,0,0,0,0,0.29,0,0
cathyca_,0.05,0.04,0.03,0.01,0.22,0,0.53,0,0.12,0
KINGPIZZ,0.4,0.2,0,0,0,0,0.03,0.36,0,0
David_Nagy13,0.08,0.9,0,0,0,0,0,0.02,0,0
AREONE27,0,0.4,0,0,0.01,0,0.05,0.55,0,0
xdaisy425x,0.95,0,0,0,0,0,0,0.05,0,0
LokilAQW,0.28,0.23,0,0,0,0.21,0.24,0.03,0.01,0
Alex_Siber,0.35,0.35,0.02,0,0,0.01,0.03,0.15,0.06,0
ettbrowneyes,0.65,0.29,0,0,0,0,0,0.03,0.01,0.01
wgarrido_,0,0.03,0.02,0,0.95,0,0,0,0,0
Savosaurus,0.63,0.13,0.02,0,0,0,0.13,0.01,0.08,0
therealCG502,0.21,0.72,0,0.06,0,0,0,0,0,0
margweston,0.04,0.03,0,0,0,0,0.55,0,0.36,0
_Farad,0.57,0,0.04,0.37,0,0,0,0.01,0,0.01
rofesta,0,0,0,0,1.0,0,0,0,0,0
Privitheus,0.03,0.7,0.04,0.2,0,0,0,0,0,0.02
gracianana,0.51,0,0.03,0.44,0,0,0,0,0,0.02
hawaiiianlion,0.68,0.03,0,0,0,0,0.02,0.26,0,0
FlockWithFlacko,0.31,0.11,0,0,0,0,0.02,0.53,0.02,0
jennamzh,0.98,0,0,0,0,0,0,0,0,0
ShaeMallory,0.84,0,0,0,0,0,0,0.16,0,0
iiFucked_Swagg,0.41,0,0,0,0,0,0,0.59,0,0
_anggithartiwi,0,0.03,0.05,0.13,0,0.02,0.03,0,0,0.74
MerabGro,0.14,0,0,0,0.84,0,0,0,0,0.02
dickclucas,0.27,0.16,0,0.02,0,0,0.44,0.02,0.09,0
syphm1,0.75,0.06,0,0.1,0,0,0,0.09,0,0
Ary_Bacardi,0.23,0.08,0,0,0,0,0,0.69,0,0
hkky49mi,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03
AyyCeci,0.67,0.04,0.02,0,0,0,0.02,0.23,0.02,0
SneakerDorian,0.29,0.02,0,0,0,0,0,0.68,0,0
Prosperos_isle,0.19,0.28,0,0,0,0,0.02,0,0.48,0.04
Rikuninchen,0.25,0.24,0.03,0.02,0,0.3,0.13,0.01,0,0
K9DoodiePatolr,0.08,0.45,0.02,0,0,0,0.21,0.05,0.19,0
DFK007,0.16,0.46,0,0,0,0,0.33,0,0.04,0
AnaR915,0.47,0.31,0.01,0,0,0,0,0.04,0,0.16
davidsting414,0.04,0.25,0.02,0,0,0.03,0.39,0,0.25,0
CANNIBOOTY,0.86,0.03,0.04,0,0,0,0.04,0,0.01,0
FereshtehEmami,0.24,0.61,0,0,0,0,0.12,0,0.03,0
M4D31YN,0.75,0.23,0,0,0,0,0.01,0,0,0
_wadem,0.08,0.68,0,0,0,0,0.15,0,0.07,0.02
mightyreds,0,1.0,0,0,0,0,0,0,0,0
PabloScordo1,0,0.06,0,0,0.61,0,0.19,0,0.14,0
nextto16,0.65,0,0.27,0,0,0,0,0.08,0,0
Faklasher,0.58,0.17,0,0.02,0,0,0.14,0.05,0.02,0
Seandonovan94,0.1,0.08,0.02,0,0,0.71,0.06,0,0,0
JLee_Hadley,0.56,0.12,0,0,0,0,0.02,0.3,0,0
ceeyoutea,0.85,0.07,0,0,0,0,0.01,0.01,0.03,0.02
MCNtweets,0.3,0.41,0,0,0,0,0.21,0,0.05,0
skkelley_17,0.96,0.03,0,0,0,0,0,0,0,0
abcdefgayy,0.88,0,0,0,0,0,0,0.11,0,0
demihomo,0.75,0.06,0.01,0.02,0,0,0.07,0,0.05,0.03
LuciDeacon,1.0,0,0,0,0,0,0,0,0,0
Tony_Jorden,0.99,0,0,0,0,0,0,0,0,0
tasha_amy92,0.7,0.23,0,0,0,0,0,0.04,0.01,0
CajsaJacobsen,0.67,0.16,0.03,0,0,0.06,0,0,0,0.07
Ellie_Macintyre,0.69,0.26,0,0,0,0,0.02,0,0.02,0
TayelfylorKloss,0.41,0.11,0.38,0,0,0.01,0,0.03,0,0.04
daddylyrical,0.15,0,0,0,0,0,0,0.85,0,0
firripwang,0.28,0.07,0,0,0,0,0.02,0.63,0,0
IamCj005,0.04,0.67,0,0,0,0,0.19,0,0,0.09
Mw2Alsaif,0,0,0,0,0,1.0,0,0,0,0
OutSpoken_PB,0.58,0,0,0.09,0,0,0,0.32,0,0
stephengood08,0.24,0.76,0,0,0,0,0,0,0,0
temporlarriefix,0.56,0,0.4,0.04,0,0,0,0,0,0
OhHi_ImDamoo,0.57,0,0,0,0,0,0,0.42,0,0
wtvmollie,0.79,0,0.01,0,0,0.01,0.12,0.05,0.02,0
PureSoccerTV,0,0.91,0,0,0,0,0.09,0,0,0
EServanF,0.17,0.22,0,0.02,0.39,0.01,0.16,0,0,0.02
hidayahaha,0.27,0,0,0.73,0,0,0,0,0,0
Ank_yuma1209,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
CiscoEngineers,0,0.16,0,0.02,0,0,0.64,0,0.17,0
ontarioweeds,0.58,0,0.04,0,0,0,0,0.3,0,0.08
kina_yanae15,0.54,0,0,0,0,0,0,0.46,0,0
wssx_,0.49,0,0.02,0,0.02,0.01,0.07,0.03,0,0.36
opalitetears,0.75,0,0,0,0,0,0,0.23,0,0
jaileneeeeee_,0.77,0,0,0,0,0,0,0.23,0,0
WhitneyEricksen,1.0,0,0,0,0,0,0,0,0,0
nmpanek,0.13,0.2,0.02,0,0,0,0.25,0,0.39,0
samacharsar,0,0,0,0,0,0,0.85,0.14,0,0
bxndhearts,0.59,0.02,0.28,0,0,0,0,0.1,0,0.01
Jag3Dagster,0.46,0.37,0,0,0,0.03,0.1,0,0.03,0
NotMyMoney_,0.07,0.11,0,0.01,0,0,0.77,0,0.02,0
MeLza_17,0,0.96,0,0.02,0,0.02,0,0,0,0
SevenEasyWays,0,0.88,0,0,0,0,0,0,0.12,0
RaceLies,0,0,0,0,0.33,0,0.58,0.08,0,0
TikeGooden,0.13,0.8,0,0,0,0,0,0.07,0,0
CheennyC,0.6,0,0,0,0,0,0,0,0,0.38
_NYOx,0.41,0,0.03,0.49,0,0,0,0.07,0,0
wheresmyCARlos,0.53,0.33,0,0,0,0,0.02,0.12,0,0
WlassM,0,0,0.18,0,0.78,0,0,0,0,0
Saamhmz,0,0,1.0,0,0,0,0,0,0,0
owen_main,0.25,0.74,0,0,0,0,0,0.02,0,0
ARTORICAL,0.12,0.37,0.05,0,0,0.01,0.32,0,0.09,0.02
brilicarixx,0.84,0,0.02,0,0,0,0.01,0.09,0.03,0
LostAtSea96,0.93,0,0,0,0,0,0,0.07,0,0
freudianquips,0.76,0.08,0,0,0,0,0.07,0,0.07,0
D_Banx,0.35,0.19,0,0,0,0,0,0.44,0,0
FaiiFanism,0.05,0.03,0.07,0,0,0.04,0.03,0.03,0,0.74
CandisHooley,1.0,0,0,0,0,0,0,0,0,0
imbackUmbach,0.88,0.08,0,0,0,0,0,0.01,0,0
TitosTweets,0.17,0.77,0,0,0,0,0,0.06,0,0
ovidiuebufnila,0.14,0.02,0.01,0,0,0.01,0.03,0,0.43,0.35
NareshI87476843,0,0.1,0,0.14,0,0.56,0,0,0,0.19
Lindouush_,0,0,0.97,0,0.03,0,0,0,0,0
DawayneGadis,0.63,0.06,0,0,0,0,0,0.29,0.01,0
Missus_Johnson,0.5,0.5,0,0,0,0,0,0,0,0
rhylie_pantts,0.9,0.03,0,0,0,0,0.02,0.02,0.01,0
danaalarbeed_,0.96,0,0,0,0,0,0,0.03,0,0
syqinnygenes,0.69,0.16,0.03,0.03,0,0,0.02,0,0.03,0.02
wana35584931,0,0.06,0,0,0,0,0.9,0,0,0
political_ppl,0.13,0.16,0,0,0,0,0.14,0,0.57,0
mr_solivigant,0.27,0.1,0,0,0,0,0.39,0,0.24,0
ashishkelo,0,0,0,0,0,0,0.99,0,0,0.01
VennStRecords,0.14,0.84,0,0,0,0,0,0,0,0
dbigmark,0,0.94,0,0,0,0,0.06,0,0,0
sailonnarry,0.35,0.21,0.37,0,0,0,0,0.02,0,0.05
OSimoka,0.01,0.4,0.03,0.05,0,0.03,0.36,0.03,0.02,0.06
G_Amber,0.23,0.09,0.62,0,0,0,0.05,0,0,0
07307jcsc,0,0,0,0,1.0,0,0,0,0,0
amerr_aref,0.46,0.15,0,0.29,0,0,0.07,0,0,0.01
aida_almiron,0.03,0,0,0.01,0.96,0,0,0,0,0
L_PVCO,0.3,0.47,0,0,0,0,0,0.2,0.02,0
CarlaA_13,0,0,0,0,0.99,0,0,0,0,0
Rwan_alshehri83,0.47,0,0,0,0,0,0.47,0,0,0
Anna8x8,0.89,0.03,0.05,0.01,0,0,0,0,0,0.02
DayleGifford,0.44,0.56,0,0,0,0,0,0,0,0
norma_dunham,0.03,0,0,0,0,0.01,0.94,0,0,0
HanFreakinSolo,0.56,0.14,0,0,0,0,0.17,0,0.12,0
longliveniya,0.6,0.02,0,0,0,0,0.04,0.34,0,0
ItsSubject,0.31,0.26,0,0,0,0.06,0.11,0.26,0.01,0
UpasanaGagan,0.28,0,0,0,0,0.57,0.01,0,0.04,0.1
nokidrauhls,0.56,0.06,0.13,0,0.05,0,0,0.02,0,0.18
DapperDonDevin,0.51,0.06,0,0,0,0,0.05,0.37,0.01,0
__bartonn,0.92,0.07,0,0,0,0,0,0,0,0
boobearluvx,0.43,0.38,0.09,0.02,0,0.03,0,0.02,0,0.03
vaalouuz,0,0,1.0,0,0,0,0,0,0,0
PoloVargas_3,0.33,0.64,0,0,0,0,0.02,0,0,0
MorenaCardella,0,0,0,0,1.0,0,0,0,0,0
DarkheartUnique,0.83,0.04,0,0,0,0,0.1,0,0,0
jordangroeningx,0.98,0.01,0,0,0,0,0,0,0,0
TayskiOutInCali,0,0.13,0,0,0,0,0,0.87,0,0
Lifefactss__,0.72,0,0,0,0,0,0.15,0,0.13,0
LnceTbfnda,0.17,0.2,0,0.04,0,0,0,0,0,0.58
SillyLili_11,0.85,0.12,0,0,0,0,0,0.04,0,0
Mhalia11,0.18,0.01,0,0,0,0,0,0,0,0.8
Jenn_Benn,0.43,0.42,0,0,0,0,0.03,0,0.08,0.02
StSinner1,0,0.36,0.01,0,0.2,0.04,0.34,0,0,0.03
MohdAriadi,0.61,0,0,0.36,0,0,0.02,0,0,0
wh__destiny,0.24,0,0,0,0,0,0,0,0,0.75
SnipinSully,0.29,0.65,0,0,0,0,0.01,0.05,0,0
katiagalicia,0.47,0.39,0.08,0,0,0,0,0,0,0.05
Flavviie_,1.0,0,0,0,0,0,0,0,0,0
j_Chivas29,0.48,0.09,0,0,0.03,0,0.04,0.35,0,0
herr_rockn,0.12,0.25,0.03,0.04,0,0.05,0.4,0,0.1,0.02
ChriSaunders,0.79,0.12,0,0,0,0.01,0.04,0.04,0,0
juancaimarek,0,0,0,0,1.0,0,0,0,0,0
mochekke,0.86,0.03,0.01,0,0,0,0.04,0,0.03,0
cathi_serra,0.9,0.02,0,0,0,0,0,0.07,0,0
olddouche,0.81,0.05,0,0,0,0,0.05,0.06,0.02,0
Claire_Ros27,0.15,0.06,0,0,0,0.01,0,0,0,0.77
T_Rex93a,0.7,0,0,0,0,0,0,0.29,0,0
ArthaBliss,0.22,0,0.01,0,0,0,0,0,0,0.75
LaBella_Diamond,0.84,0.08,0,0,0,0,0,0.06,0.02,0
__RAWood,0.66,0.22,0,0,0,0,0,0.07,0.04,0
03872trdb,0,0,0,0,1.0,0,0,0,0,0
BeneGae,0.41,0.41,0,0.03,0,0,0,0.14,0,0
RudeMarto,0.11,0,0,0,0.86,0,0,0.02,0,0
alexa_grant,0.57,0.04,0,0,0,0,0.03,0.32,0.02,0
unboundpage,0.35,0.29,0.06,0,0,0,0.18,0,0.1,0
AarynMasangcay,0.75,0.02,0,0,0,0,0,0.21,0.01,0
Scoarnec2,0,0.12,0.86,0,0.01,0,0,0,0,0
alvaromontes725,0.05,0.91,0,0,0.04,0,0,0,0,0
yuka15918010,0.3,0.6,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Iza_RochaMatos,0.38,0.25,0.1,0,0.05,0,0,0.06,0,0.13
eddyvera0,0.86,0,0,0,0,0,0,0.13,0,0
indy_velez,0.7,0.01,0,0,0,0,0,0.29,0,0
teeacupppp,0.79,0,0,0,0,0,0,0.2,0,0
arctichowll,0.77,0.03,0.02,0.05,0,0,0,0,0,0.13
difarmesa,0.01,0,0,0,0.99,0,0,0,0,0
LesslyDmgz,0.72,0.03,0,0,0.21,0,0,0.03,0,0
bbcottt,0.84,0,0,0,0,0,0,0.16,0,0
KathyBunny,0.85,0,0,0,0,0,0,0.15,0,0
samife101,0.31,0.08,0.39,0,0,0.04,0.06,0,0.13,0
dreamcastpop,0.8,0.13,0,0,0,0.02,0.03,0.02,0,0
rafaelkwesley,0,0,0,0,0.95,0,0.04,0,0,0
WickedAngelLil,0.65,0.07,0,0,0,0.02,0.17,0.01,0.07,0
hayleymccutie,0.93,0.06,0,0,0,0,0,0,0,0
EmmaDarch,0.86,0.02,0.01,0,0,0.02,0,0.04,0,0.04
FriidaaNilsson,0.92,0.04,0,0,0,0,0,0,0,0.02
glynncharn,0.02,0.97,0,0,0,0,0,0,0,0
FaZePryZee,0.18,0.22,0,0,0,0.45,0,0.14,0,0
followme_ok,0,0,0,0,0,0,0.99,0,0,0
Nick_Pettigrew,0.4,0.38,0.01,0,0,0,0.14,0,0.06,0
akshay_chauhan,0.33,0.3,0.01,0.01,0,0,0.23,0.03,0,0.09
Wimwanud,0.89,0,0.04,0,0,0,0.03,0,0,0.04
incorrperated,0.75,0.06,0,0,0,0,0.17,0.02,0,0
Nine_Inch_Beef,0.6,0.08,0,0,0,0,0,0.29,0,0.02
Lau_deRiiveyra,0,0.03,0,0,0.96,0,0,0,0,0
EventStylingZA,0,0.06,0.89,0,0,0.03,0.02,0,0,0
jak_paddy,0.76,0.17,0,0,0,0,0,0.07,0,0
Dino_Saur1,0.48,0.36,0,0,0,0.01,0.05,0.02,0.07,0
PhatCapBeats,0,0.05,0.02,0.01,0,0.24,0.02,0.66,0,0
amndlno,0.48,0,0,0,0,0,0,0,0,0.5
EskimoKeleher,0.2,0.76,0,0,0,0,0.03,0.01,0,0
katmbenno,0.1,0.86,0,0,0,0,0.02,0,0,0
norihure_ne8949,0.02,0.02,0.02,0.64,0.02,0.02,0.02,0.02,0.02,0.23
udaqueness,0.36,0.01,0.1,0,0.02,0,0.47,0,0,0.04
ellie_keller21,0.97,0.02,0,0,0,0,0,0,0,0
EnrichettaWarde,1.0,0,0,0,0,0,0,0,0,0
akash_emraan,0.23,0.16,0,0.06,0,0.03,0.04,0,0,0.48
kyunggaysoo,0,0,0.35,0.47,0.1,0,0,0,0,0.08
KingTBerry,0.24,0.46,0,0,0,0,0.02,0.27,0,0
stephmarylee,0.55,0,0,0,0,0,0,0.45,0,0
zaefromda9,0.28,0,0,0,0,0,0,0.72,0,0
MadMacdonald,0.86,0.09,0,0,0,0,0.02,0.02,0,0
IAintShxt_Yet,0.63,0.04,0,0,0,0,0.09,0.12,0.1,0
_chelllle_,0.72,0.24,0,0,0,0,0,0,0.02,0
sabrinamurphy_,0.82,0.08,0,0,0,0,0,0.08,0,0
valentinaaaaaxx,0.78,0.02,0.12,0,0,0,0,0.07,0,0
Live_Love_Nice,0.92,0,0.02,0,0,0,0,0.07,0,0
rentaterminal,0,0.05,0,0,0.02,0.02,0.91,0,0,0
TrolleyMaushi,0.13,0.22,0,0,0,0,0,0,0,0.65
samiran1109,0,0.13,0.03,0,0,0,0.81,0,0.01,0.01
ijatsnake,0.52,0.02,0,0.16,0,0,0.19,0.09,0.03,0
LakeshaAntoniew,0,0,0,0,0,0,0,1.0,0,0
amit_chodhary,0.19,0,0,0,0,0.66,0,0,0.07,0.08
mohammed7579,0,0.9,0,0,0,0,0,0,0,0.09
ZombieBabyyy,0.75,0,0,0,0,0,0,0.25,0,0
Louiestowell,0.48,0.2,0,0,0,0,0.11,0,0.21,0
teamleaa,0.04,0.49,0.06,0,0,0.02,0,0,0,0.38
AlexandraTihane,0.8,0,0.05,0,0,0,0.11,0.03,0,0
Liizzzzyyy,0.46,0.02,0.06,0.38,0,0,0,0.05,0,0.03
IntensiveAIM,0,0.77,0,0.06,0,0.03,0,0.11,0,0.02
yuukiandryuunen,0.42,0.14,0.26,0,0,0.03,0.08,0,0,0.06
foneribby,0.28,0.65,0,0,0,0.02,0.03,0,0,0
BilyRobledo,0,0.16,0.06,0,0.2,0.03,0.5,0,0.05,0
LadiiYams,0.32,0,0,0,0,0,0,0.67,0,0
carina_andrada,0,0,0,0,1.0,0,0,0,0,0
pete_stanley,0.19,0.74,0,0,0,0,0.04,0,0,0
davidclee818,0.52,0,0.28,0,0,0,0,0,0.17,0
AnonDitto,0.49,0.08,0,0,0,0,0.07,0.35,0,0
JoachimBeckh,0,0,0.08,0,0,0,0.91,0,0,0
dmfa20915,0,0,0,0,1.0,0,0,0,0,0
Dukong_taeng,0.2,0.08,0.1,0.07,0,0,0.03,0.03,0,0.47
Fr3nchfry1,0.81,0,0,0,0,0,0.01,0.15,0.02,0
ClusterCOD,0.25,0.53,0,0.02,0,0.02,0,0.17,0,0
nouranatasha,0.67,0,0,0.29,0,0,0,0.01,0,0.03
karaagetencho,0,0.97,0,0,0,0,0,0,0,0.02
Fuuggz,0.98,0,0,0,0,0,0,0.01,0,0
02633gnlc,0,0,0,0,1.0,0,0,0,0,0
Thaisbfelippe,0.66,0,0.06,0,0.13,0,0,0.07,0,0.08
formvalidation,0.02,0.04,0,0.02,0,0,0.57,0,0.34,0
iammaf_,0.17,0.19,0,0.54,0,0,0.06,0.03,0,0.02
shilah_boo17,0.72,0,0,0.04,0,0,0.16,0.07,0,0
RichardYoungSt,0.5,0.27,0.01,0,0,0,0.11,0.05,0.05,0
meganmcgee_,0.96,0,0.01,0,0,0,0,0.02,0,0
MustWantedMX,0.1,0.14,0.1,0,0.47,0.02,0.05,0,0,0.12
lillie_stark,0.87,0.02,0.01,0,0,0,0.03,0.06,0,0
KristieGnar,0.85,0.07,0,0,0,0,0.03,0.04,0,0
BiskuitOreo,0,0.05,0.12,0.59,0,0,0.04,0,0,0.2
johnnychronix,0.4,0.3,0.04,0.05,0,0.02,0.11,0.02,0.05,0
riccardossigeno,0,0.09,0.13,0,0.71,0,0.05,0,0.02,0
indotix,0,0.03,0,0.96,0,0,0,0,0,0
Qubammish,0.56,0.1,0.02,0.02,0,0,0.08,0.02,0.18,0
Christinaaa__xo,0.85,0.1,0.02,0,0,0,0,0,0,0
CrystalKuehl,0.48,0.43,0.04,0,0,0,0,0,0.02,0.03
brk_news_now,0,0,0,0,0,0.01,0.99,0,0,0
_Marseille,0.31,0.36,0.01,0.11,0,0,0.04,0.1,0.03,0.04
Lesbicanarias,0.18,0.26,0.04,0,0.36,0.01,0.09,0,0.01,0.04
cindyjuarez6,0.74,0,0.13,0,0,0,0.04,0.07,0.02,0
breendapillai_,0.87,0,0.09,0.02,0,0,0,0.01,0,0
erectionchan,0.01,0.01,0.55,0.01,0.01,0.01,0.01,0.01,0.37,0.01
_romelie22,0.86,0,0,0,0,0,0,0,0,0.14
_Telebah,0.83,0,0,0,0,0,0.05,0.11,0,0
CelineDionFans2,0,0,0.06,0,0,0,0,0.76,0,0.19
Tyler_Stunt,0.09,0.22,0,0,0,0,0,0.66,0,0.02
KendallRegina,0.94,0,0,0,0,0,0,0.06,0,0
Scottiesls,0.9,0.08,0,0,0,0,0,0.02,0,0
maryumizme,0.8,0,0,0.13,0,0,0.04,0,0.01,0
Deluxe_922,0.37,0.24,0,0.02,0,0.17,0.03,0.17,0,0
DebiSnyder,0.33,0.53,0,0,0,0,0.09,0,0.02,0
sideSHOWtoma,0.46,0.11,0,0.03,0,0.01,0.18,0.14,0.06,0
jakevball,0.54,0.29,0,0,0,0,0.03,0.12,0.02,0
Delossantosccp,0.52,0,0,0,0,0,0,0.48,0,0
kiala3nidad,0.72,0,0.03,0.03,0,0,0,0.02,0,0.2
MarketThought1,0.04,0.09,0,0.02,0,0,0,0,0.86,0
LucasGraells,0,0,0,0,0.97,0,0,0.02,0,0
NaraLeidy,0,0,0,0.02,0.96,0,0.02,0,0,0
TheJhongTitle,0.79,0,0,0.01,0,0,0,0,0,0.19
NorpolFootball,0,0.79,0,0,0,0,0.21,0,0,0
wz_p7,0.03,0.03,0.03,0.03,0.03,0.03,0.47,0.33,0.03,0.03
Babthorpe,0.49,0.51,0,0,0,0,0,0,0,0
belieberxx97,0.43,0.31,0.05,0.04,0,0.02,0,0,0,0.16
Neptbell,0.27,0.37,0.07,0,0.21,0,0.05,0,0,0.03
PrimateMgmt,0,0,0,0.97,0,0.03,0,0,0,0
gjdhddd,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
itslinamarie,0.65,0.28,0,0,0,0.02,0,0.02,0,0.02
swadeshnews,0,0,0,0,0,0.09,0.9,0,0,0
lifenutrition,0,0,0,0,0,0,0,0,0.02,0.98
wiz_ibro,0.21,0,0,0.75,0,0,0,0.04,0,0
MecitTUFEKCIOLU,0,0,0,0.75,0.21,0,0,0,0,0
__XIXVIII,0.31,0,0,0,0,0,0,0.69,0,0
Makakaila,0.38,0.15,0,0,0,0,0.34,0,0.12,0
krohn_dome,0.3,0.45,0,0,0,0,0.13,0,0.08,0
i_hjoor,0.96,0,0,0.04,0,0,0,0,0,0
viDhavii_,0,0.08,0,0.92,0,0,0,0,0,0
Isabellaa_h,0.25,0.01,0.02,0.54,0.16,0,0,0,0,0.02
seandoncito,0.11,0.5,0,0,0,0,0.02,0.36,0,0
MyBoysMumx2,0.71,0.21,0,0,0,0,0.06,0,0,0
CaliGamer87,0,0,0,0,0.41,0.59,0,0,0,0
JessiFreerickss,0.99,0,0,0,0,0,0,0.01,0,0
gurnardd,0.64,0.23,0,0,0,0,0,0.12,0,0
nntacya,0.86,0,0.04,0.09,0,0,0,0,0,0
fxzxe,0.26,0,0,0.69,0,0,0.04,0,0,0
JohnLouca,0.88,0.02,0,0,0,0,0.03,0.07,0,0
0313sexy_kento,0,0,0.65,0,0,0,0,0.3,0,0
_amysantillan,0.79,0.04,0,0,0,0,0,0.16,0,0
Taehyuns_ARMY,0.56,0.02,0.08,0,0,0,0,0.03,0,0.3
