class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
9,1533,0,0,0,0,0,0,0,0,0,1.0
2,1534,0,0,1.0,0,0,0,0,0,0,0
7,1535,0.11,0,0,0,0,0.42,0,0.47,0,0
5,1536,0.02,0,0,0,0,0.81,0,0.17,0,0
3,1537,0,0,0,1.0,0,0,0,0,0,0
5,1538,0,0,0,0,0,0.69,0,0.06,0.09,0.16
4,1539,0,0.11,0,0.04,0.55,0.21,0.05,0.03,0,0
3,1540,0,0,0,1.0,0,0,0,0,0,0
5,1541,0.12,0,0,0,0.1,0.7,0.07,0,0,0
5,1542,0.23,0,0,0,0.02,0.45,0.18,0.1,0,0
4,1543,0,0,0,0,0.63,0.31,0,0.04,0.01,0
9,1544,0,0,0,0,0,0,0,0,0,0.99
5,1545,0.04,0,0,0.27,0.02,0.48,0,0.2,0,0
7,1546,0,0,0,0,0,0,0,1.0,0,0
5,1547,0,0,0,0,0,0.54,0.02,0.43,0,0
7,1548,0.03,0,0,0.26,0.03,0.09,0.09,0.4,0.09,0
6,1549,0,0,0,0.01,0.07,0,0.91,0,0,0
3,1550,0.09,0,0,0.5,0.35,0,0,0.04,0,0
9,1551,0,0,0,0,0,0,0,0,0,1.0
8,1552,0.03,0,0,0,0,0,0.02,0,0.94,0
5,1553,0.28,0.02,0,0,0.08,0.49,0.09,0.02,0,0
8,1554,0,0,0,0.44,0,0,0,0,0.56,0
7,1555,0,0,0,0.03,0,0.26,0,0.69,0,0
5,1556,0.01,0,0,0,0,0.65,0,0.31,0,0
5,1557,0,0,0,0,0.01,0.96,0,0.03,0,0
0,1558,0.71,0,0,0.01,0.01,0.07,0.02,0.18,0,0
5,1559,0,0,0,0,0,0.76,0,0.23,0,0
0,1560,0.7,0,0,0.14,0,0,0.02,0,0.14,0
7,1561,0,0,0,0,0,0.27,0,0.72,0,0
1,1562,0,0.52,0,0.05,0.23,0.15,0,0.04,0,0
5,1563,0,0,0,0,0,0.79,0,0.2,0,0
5,1564,0,0,0,0,0,0.94,0,0.06,0,0
7,1565,0.01,0,0,0.07,0.01,0.41,0.05,0.43,0,0
5,1566,0,0,0,0.02,0.21,0.52,0.24,0,0,0
5,1567,0,0,0,0,0,0.89,0,0,0.09,0.01
5,1568,0,0,0,0,0,0.51,0,0.49,0,0
5,1569,0.22,0,0,0,0.06,0.56,0.09,0.06,0,0
2,1570,0,0,1.0,0,0,0,0,0,0,0
5,1571,0.2,0,0,0,0.02,0.67,0.01,0.08,0,0
5,1572,0.01,0.02,0,0,0,0.85,0.02,0.09,0,0
7,1573,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01
9,1574,0.13,0.02,0,0,0,0,0.17,0,0,0.68
0,1575,1.0,0,0,0,0,0,0,0,0,0
4,1576,0,0,0,0,0.43,0.42,0,0.16,0,0
5,1577,0.01,0.01,0.01,0.01,0.01,0.89,0.01,0.01,0.01,0.01
5,1578,0.01,0,0,0,0,0.93,0,0.04,0,0
8,1579,0.05,0,0,0,0,0,0,0,0.94,0
5,1580,0,0,0,0,0,0.65,0.02,0.32,0,0
5,1581,0,0,0,0,0,0.69,0,0.27,0,0.02
0,1582,0.36,0,0,0,0.11,0.14,0.03,0.36,0,0
6,1583,0.19,0.11,0,0.07,0.03,0,0.39,0.11,0.09,0
5,1584,0.05,0,0,0,0.05,0.71,0.05,0.14,0,0
4,1585,0,0,0,0,0.5,0.03,0.35,0,0.1,0
5,1586,0.21,0,0,0,0.07,0.38,0.04,0.27,0,0
5,1587,0.01,0,0,0.12,0.11,0.68,0,0.08,0,0
4,1588,0,0,0.02,0,0.46,0,0,0,0.46,0.05
5,1589,0.26,0,0,0.01,0.17,0.41,0.1,0.04,0,0
5,1590,0,0,0,0,0,0.72,0,0.27,0,0
7,1591,0,0,0,0,0.16,0.35,0.04,0.4,0.04,0
7,1592,0,0,0,0,0.08,0.29,0,0.62,0,0
5,1593,0.29,0,0,0,0,0.67,0,0,0.04,0
5,1594,0,0,0.01,0,0.15,0.41,0,0.1,0.31,0
7,1595,0.14,0,0,0,0.09,0.03,0.06,0.68,0,0
6,1596,0,0,0,0.38,0,0,0.62,0,0,0
7,1597,0,0,0,0,0,0,0,1.0,0,0
5,1598,0,0,0,0,0.01,0.9,0.04,0.05,0,0
0,1599,0.54,0,0,0,0.07,0.18,0.02,0.19,0,0
5,1600,0,0,0,0.01,0.19,0.73,0,0.04,0.04,0
8,1601,0.12,0,0,0,0.04,0.09,0,0.21,0.55,0
5,1602,0,0,0,0,0,0.69,0,0.31,0,0
3,1603,0.09,0,0,0.72,0.12,0.07,0,0,0,0
4,1604,0.01,0.1,0,0.09,0.32,0.25,0.11,0,0.11,0.01
5,1605,0,0,0,0.02,0.04,0.91,0,0.02,0,0
9,1606,0,0,0,0,0.04,0.37,0.05,0.05,0.03,0.45
0,1607,0.51,0,0,0,0,0,0,0.49,0,0
5,1608,0,0,0,0.04,0.18,0.52,0.01,0.19,0.05,0
5,1609,0.01,0,0,0,0.01,0.62,0,0.35,0,0
9,1610,0,0,0,0,0,0.36,0,0,0,0.63
5,1611,0.02,0,0,0,0,0.88,0.01,0.09,0,0
8,1612,0,0,0.01,0,0.03,0.16,0,0.02,0.77,0
8,1613,0,0,0,0.12,0,0,0,0,0.88,0
0,1614,0.45,0.01,0,0.03,0.12,0.28,0.09,0.02,0,0
5,1615,0.01,0.02,0,0.01,0.32,0.54,0.05,0.04,0,0
0,1616,0.61,0.01,0,0,0.09,0.2,0,0.08,0,0
6,1617,0.03,0,0,0.03,0.02,0,0.89,0,0,0
6,1618,0,0,0,0.25,0.01,0.23,0.41,0.1,0,0
4,1619,0.05,0.08,0,0.03,0.41,0.21,0.21,0,0,0
5,1620,0,0,0,0,0,0.91,0,0.06,0.02,0
9,1621,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77
7,1622,0.1,0,0,0,0,0.35,0,0.53,0,0
6,1623,0,0.06,0,0,0.3,0,0.4,0,0.22,0
0,1624,0.49,0,0,0,0.06,0.1,0,0.33,0,0
5,1625,0,0,0,0.05,0.04,0.91,0,0,0,0
5,1626,0.19,0.12,0,0.21,0.08,0.24,0.04,0.12,0,0
6,1627,0,0,0,0.03,0,0,0.73,0,0.22,0.02
2,1628,0,0,1.0,0,0,0,0,0,0,0
0,1629,0.49,0,0,0,0.1,0.4,0,0,0,0
5,1630,0.04,0.02,0,0.04,0.06,0.78,0.01,0.04,0,0
3,1631,0,0.02,0,0.82,0,0.06,0,0.04,0.02,0.04
5,1632,0,0,0,0,0,0.65,0,0.18,0.16,0
8,1633,0.28,0.05,0,0,0.02,0,0,0.17,0.46,0.03
5,1634,0,0,0,0,0.02,0.67,0,0.02,0.28,0
5,1635,0.09,0.02,0,0,0.11,0.73,0,0.02,0.02,0
7,1636,0,0.02,0,0,0.06,0.27,0.05,0.52,0.06,0
9,1637,0,0,0,0,0,0,0,0,0.31,0.69
7,1638,0.14,0.01,0,0,0,0,0,0.83,0,0
7,1639,0.01,0,0,0,0.04,0.35,0,0.59,0,0
0,1640,0.58,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.29,0.02
8,1641,0,0,0.01,0,0.26,0,0,0,0.45,0.27
8,1642,0,0,0,0,0,0,0,0,0.96,0
1,1643,0,0.66,0,0,0,0.21,0,0,0.13,0
9,1644,0,0.09,0,0.21,0,0,0,0,0,0.69
4,1645,0,0,0,0.17,0.43,0.4,0,0,0,0
7,1646,0,0,0,0.12,0.01,0.29,0.02,0.4,0.15,0
5,1647,0.07,0,0,0,0.02,0.86,0,0.04,0,0
0,1648,0.93,0,0,0.06,0,0,0,0,0,0
6,1649,0.06,0,0,0.03,0.15,0.24,0.49,0,0,0
3,1650,0,0,0,0.44,0.24,0.21,0.07,0.03,0.01,0
5,1651,0,0,0,0,0,0.94,0,0.06,0,0
7,1652,0.26,0,0,0,0,0.02,0,0.71,0,0
7,1653,0,0,0,0,0,0.08,0,0.92,0,0
5,1654,0,0.03,0.01,0,0.08,0.59,0,0.04,0.25,0
7,1655,0.06,0.01,0,0,0.17,0.19,0.02,0.54,0,0
6,1656,0.2,0,0,0,0,0,0.8,0,0,0
5,1657,0,0,0,0,0.02,0.62,0,0.35,0,0
5,1658,0,0,0,0,0,0.78,0,0.22,0,0
3,1659,0,0.02,0,0.9,0,0,0,0,0,0.07
7,1660,0,0,0,0,0,0.39,0,0.61,0,0
6,1661,0,0,0,0,0.15,0,0.84,0,0,0
7,1662,0,0,0,0,0,0,0,1.0,0,0
4,1663,0.06,0.02,0,0,0.41,0.4,0,0,0.09,0
9,1664,0.06,0,0,0,0.09,0.02,0,0,0,0.83
5,1665,0.01,0.01,0,0.03,0.02,0.92,0,0,0,0
3,1666,0,0.02,0,0.92,0,0,0,0,0,0.05
6,1667,0.09,0,0,0,0,0,0.81,0,0.05,0.05
5,1668,0.04,0,0,0.03,0.09,0.82,0.02,0,0,0
6,1669,0,0,0,0,0,0,0.66,0.22,0,0.1
3,1670,0,0,0,0.9,0,0,0,0.04,0,0.05
5,1671,0,0.02,0,0.06,0.11,0.78,0.03,0,0,0
5,1672,0,0,0,0.02,0.12,0.83,0,0.02,0,0
6,1673,0.02,0,0,0.05,0.01,0,0.89,0,0.03,0
8,1674,0,0.29,0.01,0.01,0.02,0.29,0,0,0.37,0
5,1675,0.36,0.06,0,0,0.01,0.4,0.16,0,0,0
7,1676,0,0,0,0,0,0,0,1.0,0,0
4,1677,0,0.05,0,0,0.95,0,0,0,0,0
1,1678,0,0.55,0,0,0,0,0.04,0,0.4,0
5,1679,0.33,0,0,0,0.04,0.45,0,0.17,0,0
7,1680,0,0,0,0,0.22,0.16,0,0.62,0,0
4,1681,0.09,0.02,0,0.11,0.33,0.31,0.07,0.06,0,0
8,1682,0,0,0,0,0,0.38,0,0.01,0.61,0
5,1683,0.24,0.06,0,0.02,0.26,0.31,0.1,0,0.01,0
5,1684,0,0,0,0,0,0.94,0.01,0.03,0,0
5,1685,0.07,0,0,0,0.11,0.76,0.04,0.01,0,0
5,1686,0.06,0,0,0.01,0,0.56,0,0.37,0,0
5,1687,0.08,0.01,0,0,0.02,0.55,0.29,0.03,0,0
5,1688,0.03,0,0,0,0,0.91,0,0.06,0,0
0,1689,0.53,0,0,0,0.02,0.16,0,0.28,0,0
5,1690,0.02,0,0,0,0.13,0.6,0,0.24,0,0
8,1691,0,0,0,0,0,0,0.03,0,0.97,0
6,1692,0.05,0.05,0,0,0,0.2,0.48,0.22,0,0
0,1693,0.42,0,0,0,0.01,0.35,0,0.2,0,0
8,1694,0,0,0,0.17,0.01,0.37,0.03,0.01,0.39,0
9,1695,0,0.01,0,0,0,0,0,0,0,0.99
8,1696,0,0,0,0,0,0,0,0,1.0,0
7,1697,0,0,0,0,0.01,0.29,0,0.7,0,0
8,1698,0,0,0,0,0.34,0,0,0,0.45,0.19
4,1699,0,0.03,0,0.05,0.76,0,0,0,0.15,0.01
8,1700,0.02,0,0,0.07,0.05,0.11,0.13,0,0.62,0
4,1701,0,0,0,0,0.47,0.39,0.09,0.02,0.02,0
3,1702,0,0,0,1.0,0,0,0,0,0,0
9,1703,0,0,0,0.03,0,0.26,0,0.07,0,0.64
5,1704,0,0,0,0,0.01,0.63,0,0.35,0,0
5,1705,0,0.05,0,0,0.24,0.64,0,0.06,0,0
5,1706,0.04,0.01,0,0,0.02,0.57,0.11,0.25,0,0
6,1707,0.16,0,0,0,0,0.17,0.65,0.01,0,0
0,1708,0.54,0,0,0.03,0,0.02,0,0.4,0,0
0,1709,0.88,0,0,0.1,0.01,0,0,0,0,0
6,1710,0,0.12,0,0,0.19,0,0.6,0,0.08,0
7,1711,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
5,1712,0.05,0,0,0,0.03,0.79,0.03,0.1,0,0
5,1713,0.36,0,0,0.06,0.03,0.45,0,0.1,0,0
8,1714,0,0.01,0,0,0,0,0,0,0.96,0.02
5,1715,0.16,0,0,0,0.16,0.49,0,0.17,0,0
5,1716,0,0,0,0,0,0.82,0,0.17,0,0
6,1717,0,0,0,0.02,0,0,0.97,0.01,0,0
6,1718,0,0,0,0,0,0.2,0.6,0.02,0.16,0.01
6,1719,0.2,0,0,0,0.22,0.23,0.27,0.07,0,0
8,1720,0,0,0,0,0,0,0,0,1.0,0
5,1721,0.03,0.03,0,0,0.02,0.61,0,0.3,0,0
7,1722,0,0,0,0,0,0,0,0.99,0,0
5,1723,0.12,0.01,0,0,0.04,0.51,0.09,0.22,0,0
5,1724,0.07,0,0,0.02,0,0.39,0,0.21,0.09,0.22
6,1725,0.03,0.02,0,0,0.05,0.23,0.66,0,0,0
0,1726,0.64,0,0,0,0,0.06,0,0.29,0,0
5,1727,0,0,0,0,0.01,0.63,0,0.25,0.1,0
0,1728,0.56,0,0,0,0.08,0.3,0.03,0.04,0,0
5,1729,0.09,0,0,0,0.01,0.87,0,0.02,0,0
3,1730,0,0,0,0.95,0,0,0,0,0,0.05
0,1731,0.58,0,0,0.03,0.21,0.14,0,0.03,0,0
5,1732,0.08,0,0,0.17,0,0.68,0,0.04,0.02,0
9,1733,0.1,0.18,0,0.05,0.01,0.13,0,0.02,0,0.51
5,1734,0,0,0,0,0.08,0.77,0,0.14,0,0
3,1735,0,0.33,0,0.59,0,0,0,0,0.07,0
8,1736,0,0,0,0,0,0,0.21,0,0.68,0.11
8,1737,0,0,0,0,0,0.11,0,0.03,0.85,0
7,1738,0,0,0,0,0.01,0.14,0,0.85,0,0
6,1739,0,0,0,0,0,0,0.89,0,0.08,0.03
8,1740,0,0,0,0,0.25,0,0.27,0,0.47,0
5,1741,0,0,0,0.18,0.03,0.7,0,0.07,0,0
5,1742,0,0,0,0.06,0.18,0.75,0,0.01,0,0
5,1743,0,0,0,0.02,0.32,0.49,0,0,0.16,0
5,1744,0,0,0,0.04,0.01,0.84,0,0.1,0,0
6,1745,0,0.02,0,0.05,0.06,0,0.87,0,0,0
0,1746,0.41,0,0,0.02,0.2,0.11,0.02,0.25,0,0
9,1747,0.17,0.08,0,0.32,0,0,0,0,0,0.42
5,1748,0,0,0,0.01,0.01,0.93,0,0,0.03,0
6,1749,0.1,0,0,0.02,0.06,0.21,0.6,0.02,0,0
5,1750,0.02,0,0,0,0,0.72,0,0.25,0,0
4,1751,0.02,0.35,0,0.03,0.48,0.08,0.04,0,0,0
3,1752,0,0.01,0,0.46,0.26,0.02,0.24,0,0,0
5,1753,0.19,0,0,0,0.03,0.73,0,0.03,0,0
5,1754,0.11,0,0,0,0.08,0.62,0.02,0.17,0,0
9,1755,0.14,0,0,0,0,0.03,0,0,0,0.83
5,1756,0.05,0,0,0.01,0,0.62,0,0.03,0,0.27
4,1757,0.01,0.1,0,0.11,0.54,0.02,0,0.21,0,0
7,1758,0.33,0,0,0,0,0.02,0,0.39,0.26,0
4,1759,0.08,0,0,0.03,0.61,0.2,0,0,0.07,0
7,1760,0.05,0.01,0,0,0.08,0.35,0.01,0.48,0.01,0
9,1761,0.05,0.1,0,0.01,0.13,0,0,0.03,0,0.68
5,1762,0,0,0,0,0,0.96,0,0,0.03,0
5,1763,0,0.02,0,0.04,0,0.72,0,0,0,0.2
5,1764,0.17,0,0,0,0.15,0.57,0,0.11,0,0
5,1765,0,0.06,0.02,0,0.3,0.38,0,0,0.19,0.05
7,1766,0.03,0,0,0,0,0.38,0.11,0.45,0.02,0
5,1767,0.42,0,0,0,0.02,0.44,0,0.12,0,0
6,1768,0,0,0,0,0,0,1.0,0,0,0
8,1769,0,0,0,0,0.33,0,0,0,0.6,0
7,1770,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
9,1771,0,0,0,0,0,0,0,0,0,0.99
8,1772,0,0,0,0,0.02,0.39,0.03,0.04,0.5,0
7,1773,0.09,0,0,0,0.01,0.32,0.07,0.5,0,0
3,1774,0.02,0,0,0.53,0,0.12,0,0.11,0.22,0
3,1775,0,0,0,0.94,0,0,0,0,0,0.05
4,1776,0.04,0.05,0,0,0.46,0.24,0,0,0.02,0.19
9,1777,0,0,0,0,0,0.17,0,0.07,0,0.76
3,1778,0,0.06,0,0.5,0.38,0,0.04,0.01,0,0
3,1779,0,0.02,0,0.87,0,0.03,0,0,0,0.07
4,1780,0.04,0.06,0,0,0.48,0.34,0.08,0,0,0
7,1781,0.24,0,0,0,0.08,0.1,0,0.57,0,0
9,1782,0,0,0,0,0,0,0,0,0.03,0.96
5,1783,0,0,0,0,0,0.8,0,0.2,0,0
5,1784,0.01,0,0,0.1,0.34,0.49,0,0,0.04,0.02
5,1785,0,0,0,0,0,0.71,0,0.28,0,0
6,1786,0.02,0,0,0,0.01,0.24,0.57,0.16,0,0
5,1787,0.32,0.01,0,0,0.04,0.56,0,0.06,0,0
7,1788,0.28,0,0,0.04,0.16,0.15,0,0.36,0,0
0,1789,0.52,0.09,0,0.11,0.07,0.01,0.18,0,0.02,0
5,1790,0,0,0,0,0.02,0.78,0,0.18,0,0
5,1791,0,0.01,0,0,0.05,0.78,0.02,0.14,0,0
9,1792,0,0,0,0,0,0,0,0,0,1.0
5,1793,0.05,0,0,0,0.18,0.67,0.09,0,0,0
8,1794,0,0,0,0,0.25,0.27,0,0,0.28,0.19
6,1795,0.04,0.14,0,0,0,0.04,0.78,0,0,0
5,1796,0.02,0,0,0,0,0.71,0,0.27,0,0
5,1797,0.02,0.02,0.02,0.02,0.02,0.85,0.02,0.02,0.02,0.02
0,1798,0.29,0,0,0.25,0,0.04,0.1,0.05,0.26,0
4,1799,0.09,0.02,0,0,0.53,0.14,0.19,0,0.02,0
6,1800,0.16,0.13,0,0.02,0,0.05,0.64,0,0,0
7,1801,0,0,0,0,0,0,0,0.99,0,0
6,1802,0.16,0,0,0.02,0.23,0.29,0.3,0,0,0
5,1803,0,0,0,0,0,0.72,0,0.14,0.03,0.1
5,1804,0.17,0,0,0,0,0.75,0.03,0.04,0,0
4,1805,0.08,0.04,0,0.02,0.5,0.35,0.01,0,0,0
4,1806,0,0.27,0,0,0.41,0,0.31,0,0,0
0,1807,0.75,0,0,0,0.21,0.02,0,0.01,0,0
5,1808,0.03,0,0,0.01,0.05,0.63,0.02,0.25,0,0
6,1809,0,0,0,0.12,0.01,0.23,0.6,0.04,0,0
7,1810,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
9,1811,0,0,0,0,0,0.4,0,0.08,0,0.52
4,1812,0,0.02,0,0.02,0.64,0.14,0,0.02,0.14,0.01
3,1813,0.19,0,0,0.68,0,0,0.08,0,0.03,0
0,1814,1.0,0,0,0,0,0,0,0,0,0
7,1815,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
5,1816,0,0,0,0,0,0.77,0.01,0.2,0,0
8,1817,0,0,0,0.02,0.37,0,0.06,0,0.53,0
5,1818,0,0,0,0,0,0.93,0,0.07,0,0
5,1819,0.1,0.01,0,0,0,0.4,0.06,0.37,0.05,0
7,1820,0.01,0,0,0,0.37,0.01,0,0.61,0,0
5,1821,0,0,0,0,0,0.52,0,0.48,0,0
7,1822,0,0,0,0,0,0,0,1.0,0,0
5,1823,0,0,0,0,0.35,0.39,0,0.23,0,0
3,1824,0.17,0,0,0.48,0.1,0.19,0,0.05,0.01,0
4,1825,0.09,0.17,0,0,0.26,0.14,0.03,0.11,0.21,0
7,1826,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,1827,0,0.08,0,0.04,0.19,0.24,0.41,0,0.04,0
5,1828,0.14,0,0,0,0.04,0.5,0.03,0.29,0,0
8,1829,0,0,0,0.11,0.11,0.23,0.03,0.09,0.42,0
5,1830,0.03,0.01,0,0,0.1,0.76,0.02,0.06,0,0
5,1831,0.02,0,0,0,0,0.89,0,0.09,0,0
6,1832,0,0,0,0.03,0.08,0.16,0.56,0,0.15,0
6,1833,0.02,0,0,0,0.03,0.21,0.71,0.03,0,0
3,1834,0.07,0,0,0.28,0.04,0.26,0.08,0.26,0,0
0,1835,0.32,0.2,0,0.27,0.08,0.02,0.04,0,0.08,0
4,1836,0.03,0,0,0.11,0.59,0.26,0,0,0.01,0
8,1837,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03
5,1838,0.02,0.02,0,0.05,0.06,0.81,0.03,0.01,0,0
5,1839,0.02,0,0,0.01,0.21,0.68,0,0,0.08,0
5,1840,0.05,0,0,0,0.01,0.92,0,0,0,0
4,1841,0,0.16,0,0.04,0.37,0.08,0.21,0,0.13,0
2,1842,0.13,0,0.61,0,0,0,0,0,0.21,0.05
4,1843,0.02,0.05,0,0.02,0.27,0.26,0.2,0.12,0.06,0
5,1844,0,0,0,0,0.02,0.52,0,0.46,0,0
6,1845,0.16,0.08,0,0.16,0.13,0.04,0.33,0.05,0.03,0
7,1846,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
7,1847,0,0,0,0,0.14,0.1,0,0.76,0,0
1,1848,0.06,0.36,0,0.03,0.24,0.05,0.14,0.03,0.09,0
5,1849,0,0.03,0,0,0.32,0.61,0,0,0,0.02
0,1850,0.77,0.01,0,0.01,0,0.02,0.11,0.08,0,0
7,1851,0.01,0,0,0,0.09,0.39,0,0.5,0,0
6,1852,0.05,0.06,0,0,0.17,0.12,0.56,0,0.02,0
6,1853,0,0,0,0,0.03,0.05,0.81,0.02,0.09,0
5,1854,0,0,0,0,0,0.61,0,0.28,0.11,0
5,1855,0,0,0,0,0.04,0.89,0,0.07,0,0
7,1856,0.36,0,0,0,0,0.02,0,0.61,0,0
5,1857,0.12,0,0,0,0.11,0.38,0.37,0,0,0
5,1858,0,0,0,0.03,0.02,0.88,0,0.06,0,0
7,1859,0.02,0,0,0,0.03,0.05,0,0.9,0,0
7,1860,0.04,0.02,0,0.15,0.07,0.07,0,0.52,0.12,0
8,1861,0,0,0,0,0,0.29,0,0.05,0.66,0
9,1862,0,0,0,0,0,0,0,0,0,1.0
5,1863,0,0,0,0,0.01,0.89,0.01,0.04,0.03,0
5,1864,0.02,0,0,0,0.12,0.56,0,0.3,0,0
0,1865,0.79,0,0,0.08,0.05,0.02,0.05,0,0,0
5,1866,0.05,0,0,0,0.06,0.42,0.04,0.42,0,0
7,1867,0.02,0,0,0,0,0.24,0,0.5,0.16,0.08
6,1868,0,0,0,0,0,0,0.94,0,0,0
5,1869,0.02,0,0,0.03,0.02,0.57,0.06,0.26,0.03,0
6,1870,0,0,0,0,0.04,0.05,0.66,0,0.24,0
9,1871,0.07,0,0,0.03,0.09,0,0,0,0.05,0.75
8,1872,0,0,0,0,0.25,0.14,0,0,0.6,0.01
9,1873,0,0,0,0,0,0,0.08,0,0,0.92
5,1874,0.04,0,0,0,0,0.64,0.28,0.04,0,0
8,1875,0.15,0.02,0,0.01,0.06,0.04,0.02,0.2,0.49,0
5,1876,0.06,0,0,0,0,0.44,0,0.41,0.08,0
5,1877,0,0.16,0,0,0,0.67,0.14,0.03,0,0
8,1878,0.09,0,0,0.27,0.2,0,0.08,0,0.37,0
5,1879,0,0,0,0.01,0.02,0.7,0.07,0.18,0,0
5,1880,0.01,0.02,0,0,0.25,0.63,0.07,0.02,0,0
5,1881,0.03,0,0,0,0.02,0.6,0,0.34,0,0
9,1882,0,0,0,0,0.05,0,0,0,0,0.95
5,1883,0.07,0,0,0,0.19,0.41,0.31,0,0,0
4,1884,0.02,0.12,0,0.05,0.49,0.18,0.09,0.03,0.01,0
5,1885,0.11,0,0,0.01,0,0.58,0,0.29,0,0
5,1886,0,0,0,0,0,0.91,0,0.07,0.01,0
9,1887,0,0,0,0,0,0,0,0,0,1.0
5,1888,0,0,0,0,0.38,0.47,0,0.02,0.12,0
5,1889,0.09,0,0,0.04,0.04,0.72,0.1,0,0,0
5,1890,0.08,0,0,0,0,0.7,0,0.21,0,0
5,1891,0,0,0,0,0,0.77,0,0.23,0,0
0,1892,0.48,0,0,0,0.01,0.38,0,0.1,0.02,0
0,1893,0.94,0,0,0.06,0,0,0,0,0,0
5,1894,0.25,0,0,0.02,0.2,0.37,0.08,0.06,0,0
5,1895,0.25,0,0,0,0,0.41,0,0.32,0.01,0
8,1896,0,0,0,0.21,0,0,0,0,0.78,0
7,1897,0,0,0.02,0,0,0,0,0.98,0,0
4,1898,0.19,0.12,0,0,0.37,0.06,0.2,0.04,0,0
0,1899,0.8,0,0,0.02,0.05,0.06,0.02,0.05,0,0
3,1900,0,0.02,0,0.76,0,0,0.13,0,0,0.1
7,1901,0,0,0,0,0,0.49,0,0.5,0,0
1,1902,0,0.92,0.01,0,0.06,0,0,0,0,0
7,1903,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
9,1904,0,0,0,0,0,0,0,0,0,1.0
5,1905,0.11,0.03,0,0.02,0.13,0.6,0.05,0.03,0.01,0
4,1906,0.05,0.1,0,0.04,0.41,0.36,0,0.03,0,0
5,1907,0.02,0,0,0.01,0.05,0.8,0,0.08,0.05,0
