02125gnlb, 0.0,0.0,0.0
02633gnlc, 0.0,0.0,0.0
03051trdc, 0.0,0.0,0.0
0313sexy_kento, 32.0,0.0,32.0
03855trdb, 0.0,0.0,0.0
03872trdb, 0.0,0.0,0.0
04864lktb, 0.0,0.0,0.0
04927lktb, 0.0,0.0,0.0
05405lktb, 0.0,0.0,0.0
07307jcsc, 0.0,0.0,0.0
100k_Trey, -113.0,-132.0,19.0
26102stwa, 0.0,0.0,0.0
26521stwb, 0.0,0.0,0.0
83826slhd, 0.0,0.0,0.0
a2lettsome, 2.0,0.0,2.0
abdogmy1, 17.0,-49.0,66.0
agilista_me, 405.0,-221.0,626.0
AliGaberAli, 0.0,0.0,0.0
Alrushaidat, 51.0,-22.0,73.0
AmandaTaylor08, 634.0,-307.0,941.0
amndlno, 24.0,-12.0,36.0
AndrewBunbury, -8.0,-404.0,396.0
Ank_yuma1209, 0.0,0.0,0.0
anyaxamor, -17320.0,-17320.0,0.0
AREONE27, -9.0,-116.0,107.0
asdfgkxjd1, 0.0,0.0,0.0
Ashi1Li, 1664.0,-1642.0,3306.0
atah_ovagob91, 5.0,0.0,5.0
AustinTodd11, 1156.0,-296.0,1452.0
awaljani4, 0.0,0.0,0.0
BarackObama_top, 797.0,-1273.0,2070.0
barbieriqkdwane, 6194.0,-518.0,6712.0
bekkysabasaba, 0.0,0.0,0.0
BIGBaller___, -1488.0,-3138.0,1650.0
bricalver, 1702.0,-1554.0,3256.0
brilicarixx, 16.0,-86.0,102.0
brk_news_now, -895.0,-2415.0,1520.0
brownieji, 356.0,-1153.0,1509.0
butl31006, 0.0,0.0,0.0
caltommyhood, 32.0,-4.0,36.0
Cecilia_VS_444, 0.0,0.0,0.0
CelineDionFans2, 3034.0,-619.0,3653.0
charleybear7, 1424.0,-719.0,2143.0
chloeebennett22, 1249.0,-1229.0,2478.0
cjmyxhe, 0.0,0.0,0.0
classi4u, 4266.0,-175.0,4441.0
ColsAndrea20, 108.0,-165.0,273.0
conqasport, 478.0,-49.0,527.0
cramerreece, 343.0,-361.0,704.0
csickem4, 219.0,-233.0,452.0
ctrlaubrey, -52.0,-122.0,70.0
daymyanroberta, 22.0,-4.0,26.0
Delossantosccp, -1579.0,-3041.0,1462.0
demihomo, 23.0,-103.0,126.0
DestinoDaGod, -25.0,-101.0,76.0
djsdrive, -550.0,-629.0,79.0
dmfa20871, 0.0,0.0,0.0
dmfa20915, 0.0,0.0,0.0
dohahamad6, 0.0,0.0,0.0
doili_tv, -17.0,-17.0,0.0
Dwainvdw, 6.0,-13.0,19.0
edwinhe70948041, -392.0,-858.0,466.0
eft_finance, 1537.0,-376.0,1913.0
ema_1a, 0.0,0.0,0.0
EstellePedreira, 5.0,-1.0,6.0
farley_amber, -32.0,-479.0,447.0
ffridaisaksson, 5.0,0.0,5.0
filpap, 126.0,-71.0,197.0
gadgetifo, 334.0,-1027.0,1361.0
geonews_en, -2273.0,-2952.0,679.0
gocyjepaw, 342.0,-370.0,712.0
hafsahailey1, 0.0,0.0,0.0
harshrajrox01, -140.0,-230.0,90.0
hartotodinataok, 499.0,-317.0,816.0
Haruto_osomathu, 0.0,0.0,0.0
hdygdt2, 10.0,0.0,10.0
health_google, -1424.0,-2511.0,1087.0
HeatonJoleen, 119.0,-1956.0,2075.0
Hello_ImKYRA, -18.0,-81.0,63.0
holleymarvin123, 1157.0,-941.0,2098.0
i_hjoor, 419.0,-96.0,515.0
IaIaIander, 12.0,-5.0,17.0
iamnicksalaysay, 2.0,-2.0,4.0
ibra_official93, 32.0,-13.0,45.0
IfomaOkaye, -587.0,-1995.0,1408.0
il_35i, 0.0,0.0,0.0
Im_Am_Cereal, 2.0,0.0,2.0
irenegorde, 360.0,-895.0,1255.0
IsaiahWallace5, -839.0,-2024.0,1185.0
Its_3mmak, -4.0,-4.0,0.0
itslinamarie, 1170.0,-701.0,1871.0
jamiefoster, 151.0,0.0,151.0
jav_girl, -3.0,-5.0,2.0
joedealsallday, 315.0,-232.0,547.0
josweddingdress, 785.0,-190.0,975.0
jrmnkng, 16.0,0.0,16.0
justintimeOO, 488.0,-701.0,1189.0
jyuken_eitango, 0.0,0.0,0.0
K_Smith_NZ, 339.0,-2241.0,2580.0
KatchHQ, 889.0,-366.0,1255.0
keeeen91019, 0.0,0.0,0.0
KeiradonnachieX, 2192.0,-1519.0,3711.0
KroarRadio, 2160.0,-258.0,2418.0
LakeshaAntoniew, 0.0,0.0,0.0
lsl_xo, 173.0,-687.0,860.0
LubnaAlsaleh_, 85.0,0.0,85.0
m62247576101, 0.0,0.0,0.0
Madaaaam_, -1099.0,-2650.0,1551.0
MagazineAlbania, -20.0,-56.0,36.0
Mali, -1925.0,-3135.0,1210.0
MalindaSmink, 0.0,0.0,0.0
Mamdouhmone, 0.0,0.0,0.0
MandyHudack, 1389.0,0.0,1389.0
mapichaaaan, 1.0,0.0,1.0
MarjorieDickins, 90.0,-18.0,108.0
MarketThought1, 4452.0,-357.0,4809.0
MarlenVina, 0.0,0.0,0.0
mDAVIDrr_, 27.0,-13.0,40.0
MeganCauserx, 30.0,-1928.0,1958.0
MLB_Scores_, 144.0,-62.0,206.0
MMohsen29, 0.0,0.0,0.0
mozxa, 46.0,-13.0,59.0
MusclePr0ducts, 48.0,-9.0,57.0
Mw2Alsaif, 11.0,-10.0,21.0
n_Clouds, 283.0,-19.0,302.0
nicolaedwards5, 44.0,-1.0,45.0
nicolelove_com, 0.0,0.0,0.0
NikesBest37, -7.0,-11.0,4.0
nikubenkitkat, 0.0,0.0,0.0
nmbleke, 0.0,0.0,0.0
NokeAnn, 1241.0,-1219.0,2460.0
NorburyEva, 1215.0,-1191.0,2406.0
norihure_ne8949, 3.0,0.0,3.0
norma_dunham, 1223.0,-1188.0,2411.0
NormaBurton18, 1214.0,-1206.0,2420.0
nt9909, 0.0,0.0,0.0
numykyferin, 347.0,-361.0,708.0
olt160, 0.0,0.0,0.0
ovidiuebufnila, 282.0,-7.0,289.0
ParsonsBrett2, 10845.0,-297.0,11142.0
Pass_Da_Canobis, -1081.0,-2610.0,1529.0
pavinsmommy, 12.0,0.0,12.0
Physique_Pride, -79.0,-232.0,153.0
Punga007, -456.0,-1901.0,1445.0
PureSoccerTV, 1528.0,-1244.0,2772.0
RaelDanny, -312.0,-2288.0,1976.0
REEEEmiix_Baby, -422.0,-1487.0,1065.0
RenzelMcSilver, 160.0,-31.0,191.0
roberta25s, 260.0,-858.0,1118.0
rpillamaweather, 5492.0,0.0,5492.0
samacharsar, 2.0,-4.0,6.0
SamiBhai22, 0.0,0.0,0.0
sarsha121, 0.0,0.0,0.0
ScienciaGeograp, 349.0,-362.0,711.0
ScottyPenguin, -1202.0,-2351.0,1149.0
sena_kishito, 0.0,0.0,0.0
SevenEasyWays, 5973.0,-233.0,6206.0
ShannonSibbell, 2001.0,-601.0,2602.0
SheilaBabington, 2033.0,-602.0,2635.0
SilberWorldNews, -1179.0,-2311.0,1132.0
spe77pp, 0.0,0.0,0.0
Stockfiendz, 4349.0,0.0,4349.0
stwa29209, 0.0,0.0,0.0
SueHoll09387870, 619.0,-1463.0,2082.0
tanmanlaflaree, -1444.0,-3220.0,1776.0
tanya_tiller, -2145.0,-3221.0,1076.0
tatunori513, 0.0,0.0,0.0
teerzcurrent, 7.0,-8.0,15.0
temporlarriefix, 71.0,-10.0,81.0
tewi_en, 408.0,-966.0,1374.0
themust007, -137.0,-1913.0,1776.0
tigershark_69, 2.0,-17.0,19.0
UdaipurKiran, -138.0,-1156.0,1018.0
ukon993301611, 0.0,0.0,0.0
UnkleAce, 5989.0,-501.0,6490.0
UPSLongitudes, 1854.0,-505.0,2359.0
userOnlyEnglish, 0.0,0.0,0.0
vakta17, 56.0,-26.0,82.0
vidya_balan, 126.0,-6.0,132.0
vowodexudigu, 349.0,-361.0,710.0
vucasyhiq, 347.0,-358.0,705.0
vuhovirulaj, 343.0,-362.0,705.0
wana35584931, -3.0,-3.0,0.0
watsupafrica, -368.0,-1294.0,926.0
weeeeeeeei_ffrk, 51.0,-1.0,52.0
welikeitIoud, 0.0,0.0,0.0
wovutyrukutu, 344.0,-370.0,714.0
wz_p7, 72.0,-5.0,77.0
xxCuteHdsz, 83.0,-95.0,178.0
yaarani3, 3.0,0.0,3.0
YaGirlLoveMeBro, 3477.0,-490.0,3967.0
youngalexande15, -471.0,-811.0,340.0
YourToyChest, -2772.0,-3832.0,1060.0
yuka15918010, 18.0,0.0,18.0
yvk60, 0.0,0.0,0.0
zaefromda9, -151.0,-228.0,77.0
ZeusKoSnow, 2.0,0.0,2.0
zvqrryobrien61, 0.0,0.0,0.0
